GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
7748        11    3357927    3379222    826    826      33  372867       1.1227      0.13078   0.00011319   2.4736e-05
116969      11    3638506    3642316    795    795      53  372867       1.5599     0.059393   0.00018756   4.5419e-05
417         11    3642234    3665075    616    616      24  372867      0.10003      0.46016   6.4434e-05   5.9605e-08
57053       11    3665587    3673208    763    763      30  372867       2.1781     0.014698   0.00013218   5.1737e-05
4928        11    3675010    3797792   3345   3345     240  372867       0.5305      0.29788   0.00067349   2.9862e-05
27315       11    3797724    3826371   1346   1346      96  372867      0.52354       0.3003   0.00027555    1.812e-05
391         11    3826978    3840983    175    175       7  372867       2.1121     0.017339   4.5616e-05   2.6822e-05
6786        11    3855703    4093210   1474   1474     102  372867       1.1411      0.12691   0.00031767   4.4107e-05
6240        11    4094561    4138881   1247   1247      71  372867       1.0889       0.1381   0.00022539   3.4928e-05
143496      11    4367263    4368386    353    353      15  372867      -1.7365      0.95876   1.8666e-05            0
6737        11    4384897    4393712    859    859      34  372867     -0.41844      0.66219   8.0567e-05            0
119774      11    4449295    4450361    392    392      16  372867      0.83135      0.20289   5.4702e-05   1.1802e-05
390036      11    4488879    4489908    344    344      14  372867    -0.044618      0.51779   3.5163e-05            0
119772      11    4545191    4546144    444    444      18  372867      0.31275      0.37723   5.1598e-05   3.3379e-06
143501      11    4571423    4577820    609    609      24  372867      0.76511       0.2221   7.7636e-05   1.3232e-05
143502      11    4586791    4587905    279    279      12  372867      -0.1814      0.57197   2.8167e-05            0
390037      11    4594039    4595013    269    269      11  372867       1.4631     0.071725   4.9479e-05   1.9968e-05
55128       11    4598672    4608259    801    801      32  372867      0.99432      0.16003   0.00010691     2.11e-05
390038      11    4639715    4640838    331    331      14  372867     -0.22523       0.5891   3.2758e-05            0
143503      11    4643926    4655488    336    336      14  372867    -0.026137      0.51043   3.5416e-05            0
81285       11    4680171    4697846    362    362      15  372867      0.32849      0.37127   4.3349e-05   3.0994e-06
256892      11    4768979    4769917    275    275      11  372867     -0.06937      0.52765   2.6901e-05            0
119695      11    4803433    4804380    280    280      12  372867       1.2173      0.11175   4.8628e-05   1.6451e-05
119694      11    4821386    4822414    286    286      12  372867       0.1538      0.43888   3.2411e-05   2.3842e-07
119692      11    4848203    4859600    349    349      14  372867       0.2041      0.41914   3.8665e-05   1.0729e-06
401665      11    4881819    4882883    314    314      13  372867      -2.0683      0.98069   1.2682e-05            0
119687      11    4907370    4908308    264    264      11  372867      -1.1491      0.87473   1.6037e-05            0
81282       11    4914719    4915663    272    272      11  372867      0.35856      0.35996   3.2315e-05    2.861e-06
79324       11    4923374    4924339    294    294      12  372867       0.2607      0.39716   3.3849e-05   1.6689e-06
401666      11    4946159    4947100    207    207       9  372867    0.0073387      0.49707   2.2455e-05            0
401667      11    4954772    4955713    196    196       8  372867       1.0207      0.15371   3.2034e-05    1.055e-05
56547       11    4988194    4992429    513    513      20  372867     -0.33715        0.632   4.6456e-05            0
119682      11    4998983    4999930    267    267      11  372867       1.2495      0.10574   4.5788e-05   1.6272e-05
119679      11    5046526    5047461    288    288      12  372867     0.066127      0.47364   3.1262e-05            0
119678      11    5058650    5059627    286    286      12  372867      -1.4422      0.92538   1.5581e-05            0
390054      11    5131692    5132642    249    249      10  372867       1.3113     0.094884   4.3365e-05    1.651e-05
23538       11    5151431    5152369    256    256      11  372867       1.6741     0.047059   5.3308e-05   2.3782e-05
283111      11    5199735    5200700    345    345      14  372867      -0.4327      0.66738   3.0135e-05            0
3043        11    5225466    5227071    297    297      12  372867      0.72643      0.23379   4.0608e-05   8.4639e-06
3045        11    5232829    5234628    310    310      13  372867      0.85252      0.19696   4.5731e-05   1.0908e-05
3047        11    5248272    5249857    136    136       6  372867       1.7617     0.039062   3.5567e-05   1.9431e-05
3048        11    5253191    5254781    158    158       7  372867      0.37804       0.3527   2.0856e-05   2.0862e-06
3046        11    5268345    5281945    291    291      12  372867     -0.96343      0.83233   1.9762e-05            0
79339       11    5301014    5301946    258    258      11  372867      0.50756      0.30588   3.4357e-05   4.8876e-06
79345       11    5323298    5324352    292    292      12  372867     -0.13846      0.55506   2.8688e-05            0
282763      11    5340479    5505652   2775   2775     105  372867     -0.92478      0.82246   0.00024553            0
390058      11    5351508    5352446    305    305      13  372867       1.0767       0.1408    4.951e-05   1.4663e-05
390059      11    5389377    5390434    382    382      16  372867     0.076684      0.46944   4.2282e-05            0
390061      11    5422111    5423206    370    370      15  372867      -1.1361      0.87203   2.4416e-05            0
390063      11    5440542    5441553    344    344      14  372867      -1.5777      0.94268   1.8197e-05            0
390064      11    5453408    5454477    347    347      14  372867       1.5919     0.055699   6.2464e-05   2.4915e-05
390066      11    5488685    5489749    315    315      13  372867      0.30855      0.37883   3.7358e-05   2.5034e-06
50613       11    5507300    5509985    606    606      24  372867     0.057738      0.47698   6.3649e-05            0
143630      11    5514393    5516726    402    402      17  372867      0.19552      0.42249   4.6874e-05   1.2517e-06
101927763   11    5514393    5521635    648    648      48  372867     -0.12405      0.54936   0.00012374            0
390067      11    5544561    5545523    267    267      11  372867      0.47899      0.31597   3.3959e-05   4.4703e-06
340980      11    5580877    5581884    275    275      11  372867       0.9275      0.17683   4.0565e-05   1.1086e-05
85363       11    5590982    5685109   2764   2764     196  372867     -0.10061      0.54007   0.00051856            0
117854      11    5596101    5612958    889    889      57  372867       1.3297     0.091806   0.00019212    3.922e-05
445372      11    5596635    5644398   1639   1639     108  372867      -1.5696      0.94175   0.00023055            0
53840       11    5619944    5644398    750    750      29  372867      -0.1113      0.54431   7.3775e-05            0
10346       11    5689587    5710863    833    833      33  372867     -0.24039      0.59498    8.165e-05            0
390072      11    5722259    5755958    685    685      27  372867         1.75     0.040062   0.00011029   3.7909e-05
387748      11    5736448    5737538    315    315      13  372867      0.32583      0.37228   3.7607e-05   2.7418e-06
390075      11    5777634    5778667    245    245      10  372867     -0.81433      0.79227    1.681e-05            0
79473       11    5787854    5788816    250    250      10  372867      0.52218      0.30077   3.1565e-05   4.7684e-06
390078      11    5840956    5841897    300    300      12  372867     -0.92637      0.82287   2.0115e-05            0
390079      11    5856749    5857702    303    303      13  372867      0.53008      0.29803   4.0634e-05   5.7817e-06
390081      11    5880630    5885294    308    308      13  372867       3.1678   0.00076792   9.4604e-05   5.9783e-05
390083      11    5947347    5948294    255    255      11  372867      0.52309      0.30046   3.4575e-05    5.126e-06
390084      11    5967553    5968494    248    248      10  372867      0.22139      0.41239   2.7693e-05   8.3447e-07
338751      11    5985892    5986985    323    323      13  372867      -2.4992      0.99378   9.9915e-06            0
120793      11    6002051    6003148    335    335      14  372867     -0.10794      0.54298   3.4307e-05            0
120796      11    6026671    6027741    302    302      13  372867      0.37306      0.35455   3.8293e-05   3.4571e-06
196335      11    6107684    6108835    362    362      15  372867     -0.35118      0.63727   3.3649e-05            0
255725      11    6169355    6170326    305    305      13  372867    -0.093244      0.53715   3.1873e-05            0
120787      11    6199224    6200186    280    280      12  372867      -1.4272      0.92323   1.5702e-05            0
160298      11    6205043    6231450   1972   1972     143  372867     -0.55505      0.71057   0.00035718            0
84067       11    6211334    6234711   1476   1476      80  372867      0.63201      0.26369   0.00023482   2.0266e-05
1262        11    6234774    6245924    873    873      56  372867      -2.0367      0.97916   9.8159e-05            0
887         11    6259611    6272127    763    763      30  372867       0.2871      0.38702   8.4712e-05   4.2915e-06
112464      11    6318946    6320510    405    405      17  372867       0.2042       0.4191   4.7013e-05   1.4305e-06
6609        11    6390301    6394998    957    957      37  372867      -1.2253      0.88976   7.2094e-05            0
322         11    6395124    6419472   1494   1494     102  372867      -0.9692      0.83378   0.00023645            0
3263        11    6431038    6441024    838    838      33  372867      0.70004      0.24195   0.00010268   1.4186e-05
10612       11    6448613    6474459   1153   1153      68  372867      -1.5413      0.93838   0.00013681            0
23647       11    6474683    6481479    667    667      26  372867     -0.61563      0.73093    5.689e-05            0
26515       11    6481447    6484681    322    322      13  372867     -0.16523      0.56562   3.0951e-05            0
144132      11    6497296    6572025   5634   5634     393  372867     -0.59725      0.72483     0.001008            0
23378       11    6514830    6603678   5987   5987     428  372867      0.55632        0.289    0.0011902   4.2379e-05
3611        11    6603708    6610874    906    906      35  372867      0.11613      0.45377   9.4687e-05   8.3447e-07
6881        11    6610817    6612244    505    505      20  372867      -2.2201       0.9868    2.315e-05            0
1200        11    6612766    6619461   1030   1030      40  372867      0.40016      0.34452   0.00011529   8.0466e-06
8642        11    6621324    6655849   3667   3667     250  372867      0.21581      0.41457    0.0006817   1.1265e-05
63875       11    6680385    6683401    371    371      15  372867       0.6478      0.25856   4.8485e-05    8.285e-06
338755      11    6767345    6926426   2662   2662     169  372867     -0.95381      0.82991   0.00040616            0
144125      11    6785017    6786014    278    278      12  372867      0.31653       0.3758   3.4617e-05   2.4438e-06
8590        11    6794525    6795908    327    327      14  372867      0.45866      0.32324   4.2482e-05   4.9472e-06
144124      11    6845683    6846636    311    311      13  372867       1.0928      0.13724   4.9789e-05   1.4901e-05
341276      11    6869755    6870666    252    252      11  372867     -0.30228      0.61878   2.4228e-05            0
283297      11    6876625    6877619    302    302      13  372867     -0.62713      0.73471   2.5462e-05            0
120776      11    6891574    6892500    294    294      12  372867     0.079073      0.46849    3.143e-05            0
120775      11    6921002    6921994    251    251      11  372867     -0.25723       0.6015    2.473e-05            0
7762        11    6926418    7005354   1584   1584     107  372867     -0.94931      0.82877   0.00024967            0
7761        11    6996613    7020376    494    494      19  372867      -1.8323      0.96655   2.5167e-05            0
338323      11    7020446    7089025   1513   1513     104  372867      0.91344      0.18051   0.00031384   3.4988e-05
27288       11    7088934    7091148    610    610      24  372867       1.1664      0.12173     8.64e-05   2.2054e-05
143425      11    7238796    7469045    946    946      59  372867       1.7212     0.042608   0.00021168   5.3465e-05
283298      11    7485369    7511897    508    508      20  372867     -0.02571      0.51026   5.1435e-05            0
8495        11    7513765    7667344   3380   3380     218  372867      -0.7868       0.7843      0.00054            0
51700       11    7665095    7674341   1530   1530      82  372867      0.71996      0.23578   0.00024368   2.3723e-05
341277      11    7678692    7706454   1241   1241      70  372867    -0.008211      0.50328   0.00018569            0
120065      11    7795974    7796942    331    331      14  372867      -2.1899      0.98573   1.3425e-05            0
120066      11    7825037    7825972    277    277      12  372867      0.19737      0.42177   3.2992e-05   8.3447e-07
390093      11    7927718    7928662    337    337      14  372867    -0.078496      0.53128   3.4703e-05            0
26496       11    7938576    7939520    297    297      12  372867      0.82249       0.2054   4.2104e-05   9.8944e-06
338322      11    7959023    7965424    691    691      27  372867       1.4965     0.067257   0.00010383   3.1412e-05
8665        11    7987320    7996171    816    816      54  372867     -0.65485      0.74372   0.00012568            0
7275        11    8019180    8106241   1954   1954     121  372867       1.0397      0.14924   0.00036791   4.3452e-05
79608       11    8092965    8169083   1862   1862     116  372867       1.4504     0.073476   0.00037217   6.1095e-05
4004        11    8224304    8268635    705    705      28  372867       1.0852      0.13892    9.694e-05   2.1875e-05
65975       11    8391866    8594289   1046   1046      63  372867      0.21456      0.41505   0.00017368   4.7088e-06
9866        11    8612037    8682703   2266   2266     154  372867       1.3914     0.082059   0.00048004   6.7055e-05
6157        11    8682448    8689872    497    497      19  372867     -0.79023       0.7853   3.7473e-05            0
6764        11    8693352    8910951   2622   2622     188  372867      -1.5827      0.94326   0.00042471            0
56672       11    8911118    8920079    510    510      20  372867    0.0049588      0.49802   5.1944e-05            0
56673       11    8920076    8933006    637    637      25  372867      0.55584      0.28916   7.6204e-05   9.1195e-06
56676       11    8937572    8943033    210    210       9  372867      0.69556      0.24335   3.0826e-05   6.6757e-06
56674       11    8947201    8965011    514    514      20  372867      0.73654       0.2307   6.5096e-05   1.1504e-05
56675       11    8980576    9004049    589    589      23  372867      0.82566       0.2045   7.5909e-05   1.4246e-05
57758       11    9019500    9091603   2208   2208     152  372867       1.3941     0.081651   0.00047439   6.6757e-05
23258       11    9138825    9265335   2258   2258     155  372867      -2.2914      0.98903   0.00031517            0
440026      11    9280654    9314768    673    673      48  372867      0.39694      0.34571   0.00013758   8.8811e-06
10527       11    9384622    9448127   1853   1853     116  372867     -0.13659      0.55432   0.00030379            0
7702        11    9460965    9528524   1409   1409      77  372867     -0.38894      0.65134   0.00019211            0
7465        11    9573650    9593458   1602   1602      85  372867     -0.38788      0.65095   0.00021295            0
23075       11    9664077    9752991   1220   1220      69  372867     -0.34138      0.63359   0.00017278            0
81846       11    9778667   10294207   3664   3664     251  372867      0.52101      0.30118   0.00070311   2.9922e-05
133         11   10304980   10307402    371    371      15  372867     -0.74436      0.77167    2.877e-05            0
272         11   10450321   10507579   4539   4539     327  372867      0.84654      0.19862   0.00093446   5.7518e-05
50862       11   10511678   10541227    402    402      17  372867     -0.99503      0.84014   3.0326e-05            0
10894       11   10557866   10568818    559    559      22  372867      0.85505      0.19626   7.3497e-05   1.4484e-05
10335       11   10573091   10693988   2250   2250      86  372867      0.52838      0.29862   0.00024786   1.7166e-05
9646        11   10750987   10779755   1791   1791     112  372867     -0.70489      0.75956   0.00027128            0
1982        11   10797046   10809035   2172   2172     151  372867     -0.43915      0.66972   0.00038312            0
58486       11   10852704   10858073    565    565      22  372867     -0.58145      0.71953   4.7658e-05            0
374378      11   11270874   11622045   1652   1652      86  372867       2.0937     0.018142   0.00031019   7.9572e-05
283106      11   11351942   11353357    363    363      15  372867      0.60455      0.27274   4.7768e-05   7.5698e-06
55031       11   11841423   11959325   2211   2211     153  372867       0.4169      0.33838   0.00042837   1.8001e-05
27122       11   11962996   12009370    927    927      37  372867      0.83117      0.20294   0.00011768   1.8418e-05
9645        11   12110576   12281016   3199   3199     232  372867      0.86555      0.19337   0.00067167   4.9472e-05
84953       11   12286900   12359144   1000   1000      38  372867       1.2353      0.10837    0.0001315   2.9564e-05
55742       11   12376441   12535356   1200   1200      46  372867      0.31502      0.37637    0.0001298   6.4373e-06
7003        11   12674422   12944737   1069   1069      64  372867      0.51929      0.30178     0.000186   1.4305e-05
644943      11   13009423   13012106    562    562      22  372867      0.79246      0.21405   7.2214e-05   1.3232e-05
406         11   13277727   13387811   1323   1323      96  372867      0.47889      0.31601   0.00027381   1.6332e-05
84280       11   13387996   13463297    890    890      57  372867     0.073849      0.47057    0.0001532   3.5763e-07
5741        11   13492054   13496020    150    150       6  372867      0.02039      0.49187   1.4521e-05            0
84188       11   13668659   13732346    811    811      32  372867    -0.084684      0.53374   8.2259e-05            0
10418       11   13962637   14268133   1567   1567     106  372867     -0.97787      0.83593   0.00024615            0
22800       11   14277920   14364506    842    842      55  372867      -2.1326      0.98352   9.3994e-05            0
1315        11   14457503   14499895   1565   1565     104  372867      0.48679       0.3132   0.00029632   1.7464e-05
5682        11   14504876   14643634    800    800      31  372867     0.094773      0.46225   8.3351e-05   2.3842e-07
5140        11   14643656   14872059   1716   1716     110  372867     -0.11382      0.54531   0.00028874            0
120227      11   14877436   14894034   1148   1148      67  372867     -0.67612      0.75052   0.00015785            0
796         11   14966669   14972286    508    508      20  372867     -0.14392      0.55722   4.9505e-05            0
797         11   15073600   15078631    288    288      12  372867     0.088658      0.46468   3.1555e-05            0
387755      11   15111430   15247208   1459   1459      79  372867      -1.3932      0.91822   0.00016676            0
55553       11   15966449   16476388   1314   1314      73  372867      0.42594      0.33508   0.00020805   1.2219e-05
10944       11   16738601   16758354    391    391      16  372867     -0.58592      0.72104   3.3066e-05            0
144100      11   16777297   17014417   2950   2950     112  372867      -1.0806      0.86007   0.00025743            0
6207        11   17074392   17077673    411    411      17  372867      0.99039      0.16099   6.0746e-05   1.5199e-05
5286        11   17086561   17207996   2527   2527     165  372867      0.22014      0.41288   0.00045152   9.0003e-06
4925        11   17260337   17349980    768    768      52  372867     -0.58742      0.72154   0.00012234            0
374383      11   17351732   17381661    445    445      18  372867      0.48885      0.31247   5.4626e-05   6.3777e-06
3767        11   17364824   17389331    623    623      24  372867    -0.065858      0.52625   6.1392e-05            0
6833        11   17392885   17476845   4048   4048     288  372867       1.9958     0.022975   0.00090606   0.00013375
10083       11   17493895   17544416   2433   2433     157  372867      -2.0895      0.98167   0.00032788            0
340990      11   17547373   17645944   6060   6060     430  372867      0.55858      0.28823    0.0011959   4.2737e-05
4654        11   17719563   17722131    553    553      22  372867      0.11963      0.45239   5.9341e-05   3.5763e-07
3746        11   17735910   17864288   2281   2281     154  372867      -1.1778      0.88057   0.00035839            0
26297       11   17788048   18013162   1133   1133      67  372867       2.3285     0.009944   0.00025976   8.0049e-05
7166        11   18020537   18040788    738    738      29  372867       1.1361      0.12795   0.00010125   2.3484e-05
113174      11   18080343   18106091    926    926      36  372867      0.66184      0.25404   0.00011046   1.3888e-05
117195      11   18103652   18138491    536    536      21  372867     0.051472      0.47947   5.5426e-05            0
117196      11   18172837   18174280    382    382      16  372867     -0.19801      0.57848   3.8276e-05            0
6291        11   18231355   18236837    279    279      12  372867     -0.12665      0.55039   2.8833e-05            0
100528017   11   18231355   18248674    598    598      23  372867     -0.38647      0.65042    5.326e-05            0
6289        11   18238233   18248674    319    319      13  372867       -1.687       0.9542   1.5469e-05            0
6288        11   18266261   18269977    237    237      10  372867      0.50567      0.30654   3.1344e-05     4.53e-06
11234       11   18278670   18322498   1904   1904     117  372867       1.0364         0.15   0.00035631   4.2498e-05
2965        11   18322269   18367043   1039   1039      63  372867        1.802      0.03577   0.00022704   5.8115e-05
3939        11   18394389   18408218    628    628      25  372867     -0.34219       0.6339   5.9089e-05            0
3948        11   18412306   18451246    543    543      21  372867      -1.3505      0.91158   3.4637e-05            0
160287      11   18455827   18479600    689    689      27  372867       1.2692      0.10218   9.8238e-05   2.5809e-05
7251        11   18480311   18526956    958    958      37  372867       2.2708     0.011579   0.00015887   5.9664e-05
55293       11   18529609   18588938   1067   1067      64  372867    -0.068905      0.52747   0.00016779            0
144108      11   18606401   18634786    777    777      31  372867      -0.6594      0.74518   6.8375e-05            0
144110      11   18698735   18704785    390    390      16  372867       1.3409      0.08997   6.4309e-05   2.1398e-05
283284      11   18704305   18726230   2061   2061     123  372867        2.013     0.022059   0.00041987   9.0063e-05
84867       11   18727928   18792721   1215   1215      69  372867      0.96115      0.16824   0.00021505   2.9981e-05
259249      11   18933813   18935002    313    313      13  372867     -0.69863      0.75761   2.4676e-05            0
117194      11   19054455   19071978    314    314      13  372867     -0.26435      0.60425   2.9712e-05            0
54503       11   19117099   19176420   1709   1709     111  372867     0.051208      0.47958   0.00029795   2.3842e-07
8048        11   19182030   19210571    442    442      18  372867     0.072698      0.47102   4.7653e-05            0
79733       11   19224063   19241655   1137   1137      67  372867      0.11171      0.45552   0.00018138   1.6689e-06
89797       11   19345247   20121601   4771   4771     337  372867     -0.70369      0.75919   0.00085399            0
120237      11   20156214   20160324    605    605      24  372867       1.7577     0.039396   0.00010045    3.612e-05
10553       11   20363685   20383783    679    679      27  372867     -0.45468      0.67533   6.2166e-05            0
10196       11   20387530   20509333   1277   1277      72  372867      0.47118      0.31876   0.00020679   1.3649e-05
9152        11   20599400   20659285   1626   1626      86  372867       1.4208     0.077688   0.00028227   5.1618e-05
4745        11   20669551   21575686   1771   1771     111  372867      -1.0539      0.85404   0.00025591            0
203859      11   22192513   22283367   2000   2000      76  372867      -1.3203      0.90663   0.00016167            0
57084       11   22338121   22379503   1143   1143      67  372867      0.86845      0.19257   0.00020607   2.6405e-05
2188        11   22622533   22625841    452    452      19  372867     -0.61824      0.73179   3.9839e-05            0
2620        11   22627053   22813001    579    579      23  372867      -1.4927      0.93224   3.7033e-05            0
258010      11   22822052   22829836    347    347      14  372867      -1.4691       0.9291   1.9155e-05            0
100500938   11   22846922   22860486    267    267      11  372867     -0.08684       0.5346   2.6694e-05            0
338645      11   24496488   25082640   1895   1895     117  372867      0.97592      0.16455   0.00035362   3.9816e-05
63982       11   26188821   26668409   2971   2971     203  372867       1.9703     0.024401   0.00065593   0.00011152
143662      11   26559032   26572268    575    575      22  372867      -1.5661      0.94133   3.4046e-05            0
159963      11   26667019   26723356   1256   1256      71  372867     -0.24641      0.59732   0.00018091            0
387758      11   26994081   26997087    219    219       9  372867      -1.1945      0.88385   1.1776e-05            0
8424        11   27040705   27127807    665    665      26  372867      0.61341       0.2698   8.0316e-05    1.055e-05
91057       11   27338514   27363248    981    981      38  372867      0.67355       0.2503   0.00011654   1.4603e-05
55366       11   27365961   27472787   1488   1488     102  372867     -0.87692      0.80974   0.00023967            0
55327       11   27494418   27506779    393    393      16  372867      -2.3551      0.99074   1.5373e-05            0
627         11   27654893   27722058   2206   2206     129  372867       1.7114     0.043505   0.00042299   7.7069e-05
81930       11   28020616   28108199   1505   1505      81  372867      0.30288      0.38099    0.0002259   8.6427e-06
196074      11   28108251   28527041    832    832      33  372867      -0.1496      0.55946   8.3542e-05            0
3739        11   30009741   30017030    483    483      19  372867     0.069908      0.47213   5.0321e-05            0
2488        11   30230688   30235277    193    193       8  372867      0.16115      0.43599   2.1387e-05            0
120534      11   30323099   30338458    427    427      18  372867     -0.99555      0.84027   3.2542e-05            0
744         11   30384493   30586714   1285   1285      73  372867         1.56     0.059383   0.00024871   5.2989e-05
100506627   11   30863603   30992686   1551   1551      83  372867      0.33497      0.36882   0.00023254    9.954e-06
341019      11   31262624   31369810    618    618      24  372867     0.088302      0.46482   6.4216e-05            0
120526      11   31369815   31432835    371    371      15  372867     -0.82008      0.79391    2.789e-05            0
196294      11   31432399   31509632    880    880      35  372867      -0.7029      0.75894    7.736e-05            0
26610       11   31509729   31785252   1015   1015      61  372867    -0.020036      0.50799   0.00016122            0
5080        11   31784792   31817961    953    953      37  372867     -0.78412      0.78351   8.0631e-05            0
5954        11   32090931   32105726    591    591      23  372867    -0.055276      0.52204   5.8923e-05            0
7490        11   32387775   32435535   1101   1101      43  372867     -0.45297      0.67472   0.00010274            0
10480       11   32583767   32604498    875    875      34  372867    -0.089989      0.53585   8.7451e-05            0
493860      11   32602080   32794658   1486   1486      80  372867      0.76111       0.2233   0.00023951   2.4974e-05
79056       11   32829774   32858123    543    543      21  372867       1.0459       0.1478   7.4386e-05    1.812e-05
79832       11   32893178   32980270   1649   1649     108  372867      -1.2247      0.88966   0.00024241            0
91614       11   33015864   33033582    880    880      35  372867     -0.06286      0.52506   9.0698e-05            0
55346       11   33039417   33079454    842    842      55  372867       1.2725       0.1016   0.00018421   3.6716e-05
1479        11   33084584   33161491   1258   1258      71  372867      0.82539      0.20457   0.00021609    2.563e-05
10114       11   33256672   33357023   2242   2242     150  372867      -1.4061      0.92015   0.00033885            0
25758       11   33376568   33674102   2511   2511     164  372867      -1.7888      0.96318   0.00035701            0
100131378   11   33698108   33700740    242    242      10  372867      0.46872      0.31964   3.0852e-05   3.9935e-06
966         11   33703010   33736479    379    379      16  372867      -1.1143      0.86742   2.6779e-05            0
26273       11   33740944   33774531    865    865      56  372867      0.55246      0.29032   0.00016452   1.4305e-05
4005        11   33858576   33892289    848    848      55  372867        1.323     0.092917   0.00018586   3.8385e-05
4076        11   34051617   34102610   2074   2074     146  372867       1.3044     0.096048   0.00045246   6.0976e-05
55226       11   34105564   34151034   2244   2244     154  372867      -0.7713      0.77974   0.00037608            0
25841       11   34150987   34358008   1937   1937     119  372867       1.0134      0.15543     0.000361   4.1842e-05
847         11   34438925   34472060   1115   1115      66  372867      0.85094       0.1974    0.0002026    2.557e-05
2001        11   34478795   34513800    572    572      22  372867     -0.65746      0.74456   4.6494e-05            0
26298       11   34621041   34663288    922    922      58  372867       2.2265     0.012989   0.00022679   7.1228e-05
51074       11   34882295   34916411    625    625      24  372867      -0.5973      0.72485   5.2297e-05            0
8050        11   34915829   34996128   1198   1198      69  372867       2.0824     0.018653   0.00025646   7.1406e-05
960         11   35138870   35232402   1951   1951     121  372867       1.0015      0.15829   0.00036618   4.1664e-05
6506        11   35251205   35420063   1299   1299      94  372867     0.038339      0.48471   0.00025172            0
25891       11   35431827   35530300   1225   1225      47  372867      0.82128      0.20574   0.00014667   2.0623e-05
24147       11   35618187   35620873    521    521      20  372867     -0.13385      0.55324   4.9668e-05            0
54765       11   35662692   35811053    598    598      23  372867      0.39115      0.34784   6.7175e-05   5.5432e-06
143458      11   35943981   36232136    710    710      28  372867     -0.11295      0.54496   7.1102e-05            0
29099       11   36272292   36289449    471    471      19  372867       1.0585      0.14491   6.8373e-05   1.7405e-05
79899       11   36296175   36465204    985    985      61  372867      0.35687       0.3606   0.00017255   8.9407e-06
7189        11   36483767   36510313    636    636      25  372867      0.62033      0.26752   7.7545e-05    1.049e-05
5896        11   36510400   36579762    832    832      33  372867    -0.087483      0.53486   8.4853e-05            0
5897        11   36591943   36598279    438    438      18  372867      0.43387      0.33219   5.3669e-05   5.3644e-06
119710      11   36594229   36659291    414    414      17  372867     -0.70795      0.76051   3.3876e-05            0
57689       11   40109938   41460212    458    458      19  372867      -1.3689      0.91449   3.0221e-05            0
8539        11   43311955   43344530   1042   1042      63  372867      -1.5713      0.94194   0.00012447            0
55761       11   43358885   43494933   2242   2242     154  372867      0.19642      0.42214   0.00042052   7.5698e-06
51144       11   43680593   43856619    826    826      33  372867      -1.4592      0.92775   5.8985e-05            0
221120      11   43880807   43920275    698    698      49  372867       1.1692      0.12117   0.00016291   3.1531e-05
390110      11   43921084   44060307   1500   1500      57  372867      -1.4504      0.92652   0.00011351            0
387763      11   43942556   43943883    376    376      16  372867     -0.52477      0.70013   3.3853e-05            0
84680       11   44066179   44084237   1109   1109      66  372867      0.30657      0.37958   0.00018478   7.8082e-06
2132        11   44095549   44245430   1304   1304      72  372867      0.24753      0.40225   0.00019935   6.2585e-06
60529       11   44260438   44319220    694    694      27  372867       1.1732      0.12036   9.5938e-05   2.3544e-05
3732        11   44564427   44620363    806    806      32  372867      -1.3199      0.90657   5.9086e-05            0
90139       11   44727130   44932427    695    695      27  372867       0.3912      0.34783   7.8506e-05   6.1393e-06
9537        11   44932348   44951306    680    680      27  372867     -0.54776      0.70807   6.0522e-05            0
56981       11   45094013   45235124   1335   1335      74  372867      -1.9652       0.9753   0.00013961            0
57586       11   45240302   45286333    756    756      30  372867      0.42351      0.33596   8.7684e-05   7.2122e-06
8534        11   45647689   45665656    394    394      16  372867     -0.14902      0.55923   3.8971e-05            0
55343       11   45804072   45813016   1170   1170      68  372867     -0.60324      0.72683   0.00016247            0
1408        11   45847118   45883248   1141   1141      66  372867      0.55911      0.28804   0.00019291   1.5914e-05
9479        11   45885496   45906465   1600   1600      61  372867      0.21144      0.41627   0.00016812     4.53e-06
143678      11   45906534   45907282    297    297      12  372867      -1.0931      0.86282   1.8561e-05            0
9409        11   45909669   45918123    959    959      37  372867     -0.18852      0.57476    9.321e-05            0
120071      11   45920974   45929096   1360   1360      74  372867      0.18646      0.42604   0.00020279   4.3511e-06
51317       11   45929319   46121434   1303   1303      73  372867       -1.007      0.84302   0.00016333            0
90993       11   46277638   46321422   1065   1065      64  372867     -0.71101      0.76146   0.00014931            0
8525        11   46332905   46380554   3737   3737     254  372867       -1.014       0.8447   0.00062007            0
4192        11   46380784   46383837    356    356      15  372867       -1.246      0.89363   2.3281e-05            0
1132        11   46384792   46386608    433    433      18  372867      -1.0727       0.8583   3.1598e-05            0
55626       11   46396412   46594069   1823   1823     115  372867       0.9588      0.16883   0.00034716   3.8743e-05
283254      11   46603306   46617894    823    823      54  372867       2.2384     0.012598   0.00021423    6.938e-05
9776        11   46617276   46676019   1419   1419      99  372867      0.11191      0.45545   0.00026795   2.4438e-06
392         11   46677075   46700665    983    983      38  372867      0.90705      0.18219   0.00012261   2.0683e-05
79797       11   46700767   46705916    940    940      59  372867      -0.5725      0.71651   0.00014046            0
2147        11   46719192   46739506   1125   1125      43  372867     -0.36994      0.64429   0.00010467            0
9793        11   46743534   46846308   3103   3103     209  372867     -0.23229      0.59184   0.00054612            0
